beta_3,beta_4,sigma_3,sigma_4,time
-6.924024046551116e-15,1.3806803091712243e-14,1.2769804539596742e-13,1.276993769272018e-13,8274940.485883134
1.2321263765839025e-14,5.560262531545847e-15,1.2285086066386212e-13,1.2284966952703192e-13,8276065.421212865
-8.003125052617883e-15,-9.282567361680653e-15,1.1585242974698407e-13,1.15857931520014e-13,8277190.380594815
4.729774360694304e-15,-1.4220219164954715e-14,1.0260497418737467e-13,1.0260234089612523e-13,8278315.311121583
-1.355013196301953e-14,3.3566063468814303e-15,1.049110631797746e-13,1.0491431153845405e-13,8279440.230894619
6.238348503120139e-16,5.9917891557259244e-15,1.1670914142733197e-13,1.1670585554054285e-13,8280565.200042064
1.280260534378505e-14,-4.190361900209256e-15,1.023574087098457e-13,1.0235706202398252e-13,8281690.128157064
-1.8053856551990306e-14,4.724808815811918e-16,1.0660976425223053e-13,1.0660672614903247e-13,8282815.033954576
1.9057563455247365e-14,-9.850217534515295e-15,1.143558226917757e-13,1.143590009759878e-13,8283940.01755391
4.007871281398987e-14,-6.609466067194241e-14,2.9025823778697216e-13,2.9023244373587564e-13,8285065.219546915
7.26679926654241e-15,-5.7951918897862896e-15,9.642916904495076e-14,9.643300219823312e-14,8286191.024578579
-6.179708813151214e-15,6.343911411618485e-15,1.171185544901028e-13,1.1711300376610457e-13,8287315.945055958
-1.2939140560235304e-14,4.446704965093104e-15,1.1646776225111123e-13,1.1646200647688353e-13,8288440.895623516
-7.571094219967431e-15,1.2518341182632187e-15,3.3038140955661204e-13,3.30383720637024e-13,8289565.847651476
-1.4861647373209917e-14,-1.3922482656398551e-15,1.3711594704987893e-13,1.3710999019896299e-13,8290690.785500313
-1.5568715196357092e-14,1.8410797966646063e-16,1.7269841875684048e-13,1.7270574063905247e-13,8291815.719460633
1.1729348591535601e-14,-1.6247644613997512e-15,1.5456524539058286e-13,1.545750301515877e-13,8292940.656362661
1.924196482210011e-15,-2.4024134040828972e-15,1.278868290828939e-13,1.2788542934379935e-13,8294065.588416801
-4.139650392777715e-15,1.172705724426784e-17,1.4184891343714454e-13,1.4185138832522665e-13,8295190.54415379
2.7047064884138724e-15,1.2550014810042835e-14,1.4101924982342608e-13,1.4101738573257137e-13,8296315.4724729145
-1.0261107021244625e-14,1.3275655603900404e-14,1.7835791176147313e-13,1.7834390398105136e-13,8297440.448284609
-2.59476129893321e-15,-5.2569370476129364e-15,1.6280472083290126e-13,1.6280488603283314e-13,8298565.349939611
-6.04078300720217e-16,-1.6823358146699073e-15,1.1236284946272157e-13,1.1236446077403965e-13,8299690.313094278
1.4416261987735126e-15,-5.4412925851337695e-15,1.3652768613450985e-13,1.3653242287324237e-13,8300815.20737726
-2.7905243235540553e-15,-7.986243900826569e-15,1.822634868338271e-13,1.8226362765079783e-13,8301940.176244757
-1.588346170000064e-14,8.53323689094849e-16,1.4913571711983342e-13,1.4913397744178942e-13,8303065.104112638
3.019647806244282e-16,-3.961946010563492e-15,1.2113265838968974e-13,1.2114301424502194e-13,8304190.063798598
1.5533775361956987e-14,7.68899807018364e-15,1.2486525508753095e-13,1.2487221873644792e-13,8305315.012741482
5.518168005656978e-16,1.6287259355487315e-14,1.3252439516747186e-13,1.3253070796963074e-13,8306439.954075091
1.5179892527130897e-14,1.431045399637078e-14,1.217172900017326e-13,1.217151413801827e-13,8307564.889815032
5.3573640683226214e-15,-4.629852769209476e-15,1.2459304139266263e-13,1.2458596927345338e-13,8308689.825337406
5.673361582811101e-16,-8.59703247968496e-15,1.4881633490957513e-13,1.4882362675121036e-13,8309814.770985513
-9.122320025484258e-15,4.1044601079291025e-15,1.1118892779021029e-13,1.1119084571997085e-13,8310939.731686795
-5.1924260614450005e-15,-8.788534200683414e-16,1.5134076974877485e-13,1.5133421968613286e-13,8312064.57437843
-6.50460137220469e-16,-1.0868743600883796e-14,1.1699931028992962e-13,1.170001846767563e-13,8313189.58268598
3.600642173081563e-15,-4.091942915925897e-15,1.4305064807301284e-13,1.4305351341753183e-13,8314314.513911504
-5.857787524505122e-15,1.6132501602075557e-15,1.3808312809792356e-13,1.3808204448219754e-13,8315439.468983281
1.009426047435305e-14,3.235430365816569e-15,1.6464931601788112e-13,1.6464028001905706e-13,8316564.4132303735
5.884542368234842e-15,4.032339914326822e-15,1.4651388551434854e-13,1.4650064924006765e-13,8317689.333867034
4.666743485024621e-15,-3.9026122329580384e-15,1.5629886968412448e-13,1.5628804934790748e-13,8318815.450915823
-1.0377147293940846e-15,-4.783779439295242e-15,1.5250307851441612e-13,1.525134129285337e-13,8319940.340917583
1.1068992842457177e-14,-6.035315278932582e-15,1.4965958938142478e-13,1.4967196961149453e-13,8321065.30381272
-1.6913186431932365e-14,-1.0616712640782008e-15,1.597256264466294e-13,1.597218930550592e-13,8322190.116051625
3.90445418906553e-15,-1.3375480427345638e-14,1.378730619842161e-13,1.3786420009422034e-13,8323315.271992306
-9.341835062370971e-15,5.823143566775054e-15,1.4170846508211504e-13,1.417094502196284e-13,8324440.119506607
8.546495211306332e-16,1.924056418848805e-15,1.424496698768265e-13,1.4245040931977565e-13,8325565.046346951
-7.712309119135806e-15,1.5058699645057897e-14,1.6639299755012385e-13,1.6640640398463285e-13,8326690.037367654
5.958074348162126e-15,-3.111436181361509e-15,1.85330830137275e-13,1.8533150058220634e-13,8327814.938574715
-8.869201880744094e-15,5.265851080262082e-15,1.396015489710155e-13,1.3961685827799975e-13,8328939.815386968
-9.84083251437683e-15,2.7479789110615077e-15,1.3622444931984839e-13,1.3621953532394109e-13,8330064.773221649
-4.426976865336541e-15,-2.9321905151166283e-15,1.4236408260751473e-13,1.4236505913146322e-13,8331189.754904183
-1.9893259808000164e-15,-3.426953109492462e-15,1.4158482093281838e-13,1.4158959421623595e-13,8332314.69822147
-4.1289110625648086e-15,3.118471466343772e-15,1.587133445876175e-13,1.587100001671694e-13,8333439.650147685
-1.4281189329560285e-15,7.775069280304893e-16,1.2397395798383921e-13,1.2397387720723384e-13,8334564.596020099
2.0594298971956543e-14,-8.361355142315544e-15,1.717736072040965e-13,1.717735479139338e-13,8335689.306334739
2.5279847349523154e-15,-4.9940062932346775e-15,1.269100156760702e-13,1.26901375499267e-13,8336814.675431887
-1.5908770141522113e-15,1.0009960024782169e-14,1.5250332507368265e-13,1.5250842390168115e-13,8337939.352392254
7.278006427962482e-15,2.780302840628176e-15,1.4124716346647967e-13,1.4123159456000413e-13,8339064.413734572
-1.8772706279558197e-14,-2.4555069982440848e-16,1.4730153549435898e-13,1.473102801111594e-13,8340189.313459366
-4.171425906327606e-15,8.719293185255402e-15,1.3337575039858438e-13,1.3337951474799413e-13,8341314.269162407
-3.046354119590061e-16,-4.155001607333305e-15,1.5189366190873236e-13,1.5189894053592597e-13,8342439.169562154
1.7000936050898933e-14,9.560166461002493e-15,1.2396487514639645e-13,1.2399237046842803e-13,8343564.12883993
-2.6693806006638997e-15,-1.2365926224262152e-14,1.49645889141369e-13,1.496572524303585e-13,8344689.037947885
-8.740500315867966e-15,6.163971163238314e-15,1.4803110260075622e-13,1.480270222507534e-13,8345813.986781925
2.0130803764564594e-14,-8.06522277410124e-15,1.6384253840375915e-13,1.6387283178476859e-13,8346938.893039475
7.274515716097465e-15,-1.7968480534606448e-15,1.802936455728068e-13,1.8027689432228402e-13,8348063.904019852
4.2248224452181976e-15,4.081038214689377e-15,1.6371252910810472e-13,1.6369966290236115e-13,8349188.81742042
-1.2093087990464958e-14,1.0464050953174837e-14,1.863943145995902e-13,1.8640056138370645e-13,8350313.791253996
2.3074640059814785e-15,-2.085916896208453e-14,1.533134593260174e-13,1.5330441135719837e-13,8351438.7131457515
1.300102145841917e-14,-4.378237563616967e-15,1.7484292687280273e-13,1.7483788728099778e-13,8352563.599654846
-6.0123888658272146e-15,2.189255480581531e-14,1.770686231785479e-13,1.770653812526806e-13,8353688.535390086
-1.0942132131421295e-15,1.3277815258218079e-14,1.8137486093585674e-13,1.8136232746994942e-13,8354813.525680896
1.5085804296863644e-15,-1.6029199592680372e-14,1.4059897206654365e-13,1.4059499919687191e-13,8355938.407914757
1.0521525158858271e-14,-4.601436832017219e-15,1.28383976948577e-13,1.283895543147835e-13,8357063.428162582
1.5049672437462807e-14,9.652235030555546e-15,1.3195233529798134e-13,1.319679421441132e-13,8358188.335104439
1.2496571741180097e-15,4.780842450309124e-16,1.352790438391144e-13,1.3528100722440655e-13,8359313.318795289
-1.5960447873431834e-14,-8.828504219365459e-15,1.316302910768322e-13,1.3162045618403203e-13,8360438.240811425
3.745613520544154e-15,4.685411614668999e-15,1.3537148472640437e-13,1.3537047098346187e-13,8361563.274476989
-1.0032466619994003e-13,6.892261685400446e-14,4.218479121681693e-13,4.218764329231286e-13,8362688.541423378
-3.851099139257844e-15,9.96850291585713e-16,1.2277426533930998e-13,1.2277689234479296e-13,8363814.106131789
7.51150320561506e-15,-8.25114627736622e-15,1.1095355195960113e-13,1.1100439190333432e-13,8364939.060656257
-5.573569171483533e-15,2.023645895016367e-14,2.840809910333236e-13,2.8401903773979345e-13,8366063.767620709
9.383153549884203e-15,-3.8824497249624785e-15,1.2427366898529763e-13,1.2427482660472488e-13,8367188.93015849
-8.465018591209623e-16,-7.755701251067776e-15,1.1095375657557526e-13,1.1095181121317669e-13,8368313.982234245
9.035116081511547e-16,1.0732418665341172e-14,1.4351338599534047e-13,1.4351988080406515e-13,8369438.891582103
-1.593449830350743e-14,-4.651931137415992e-15,1.2305434032353482e-13,1.2307132923839342e-13,8370563.827012833
-5.119311818275432e-15,-9.1976281093579e-15,1.924752100563266e-13,1.92442290165226e-13,8371688.636017672
1.2759278599675095e-14,-8.13508970856244e-15,1.2175925661259476e-13,1.2177429636840668e-13,8372813.651317858
-1.0855299035884296e-14,3.9645527092361033e-16,1.2578360641598508e-13,1.257725523258084e-13,8373938.611685486
3.034761956438951e-15,7.042506177269891e-15,1.3699395541102587e-13,1.3698712823027887e-13,8375063.566111456
4.451383185267637e-15,3.3305465645505764e-15,1.2174005509299319e-13,1.2173757918706493e-13,8376188.501848631
-6.8009257876747716e-15,4.335088974906301e-15,1.3395519440789043e-13,1.3394748460077508e-13,8377313.441741027
-1.1637367671483845e-14,-1.409702373183738e-14,1.3205782439930342e-13,1.3207537105468854e-13,8378438.625732585
9.920123921907087e-15,1.5548387516640662e-14,1.1456260111124726e-13,1.1455677160681637e-13,8379564.464729739
3.1472247689952285e-15,3.063170038782449e-15,1.3707422700850593e-13,1.3707628496488631e-13,8380689.406559616
-3.5049045840685357e-15,-1.404983579323252e-14,1.1330695209539588e-13,1.1332061409138765e-13,8381814.349227432
-6.056673892081033e-15,-7.53172403516136e-15,1.1497597831932636e-13,1.149704166513589e-13,8382939.328025306
-8.053484412236096e-15,1.4442850081456712e-15,1.0740842452174095e-13,1.074082017256683e-13,8384064.244449257
-2.341843475131749e-15,3.2363123261194385e-15,1.0664484164437873e-13,1.0664227279389019e-13,8385189.083499242
2.593443320879563e-14,5.516272302090307e-15,1.5049345586476219e-13,1.504932757441619e-13,8386314.112993842
-3.3654852181237396e-15,1.0735373463043077e-14,1.229879733711507e-13,1.230056872525524e-13,8387439.070811791
-1.445685673941607e-14,6.07381144183112e-15,1.4032710216331213e-13,1.4031612256753716e-13,8388564.032975612
6.3797218993519065e-15,6.434393439592411e-16,1.1274451999206631e-13,1.1274774730053588e-13,8389688.928872295
1.170939141884278e-14,-1.4048900278015297e-14,1.212050146893076e-13,1.2120320904353813e-13,8390813.798858704
-8.680685951776955e-15,-7.785699932391797e-15,1.4700558011799777e-13,1.470266525693495e-13,8391938.912919557
1.6757654157216674e-14,-1.2910910078106476e-14,1.1609529375118575e-13,1.160997061058714e-13,8393063.721975015
1.740856594627703e-14,-7.699769589946834e-15,1.3929104971151153e-13,1.3930255556196934e-13,8394188.638487658
-8.921432309720798e-15,1.1157781604460105e-14,9.970303727944438e-14,9.968881276567853e-14,8395313.592262017
4.456125028961972e-15,1.3047804835250668e-15,1.2241052385277206e-13,1.2242101536745216e-13,8396438.459588781
1.1514887605496603e-14,-1.3011263215215173e-14,1.5292634423962841e-13,1.529342250830825e-13,8397563.489087578
-2.9181314825150563e-15,-1.2099732828876075e-14,1.2995969690541223e-13,1.2995441619596146e-13,8398688.474445969
1.453018975517503e-14,5.715902550867622e-15,2.3959823257381164e-13,2.396056172446897e-13,8399813.410659403
-1.9296021720529225e-14,-1.7252113664886056e-15,1.4611588713412148e-13,1.4613303886437885e-13,8400938.327966515
1.3039381273643976e-14,8.124030690725972e-15,1.2942570015295061e-13,1.29444014878057e-13,8402063.319177251
-1.055011306690481e-14,5.73281275596311e-15,1.1574718520671792e-13,1.1575183609455795e-13,8403188.215394482
1.1955052887492766e-14,-8.740586875086951e-15,1.1750903858613133e-13,1.1752585368128124e-13,8404313.17066152
-5.573396176255434e-15,1.4747478890646168e-15,1.206731176428599e-13,1.2067146680268405e-13,8405438.207550768
-6.721664693431706e-16,-9.618607357165753e-15,1.280362153275195e-13,1.280225532370197e-13,8406563.013895622
4.460818723839314e-14,-6.638621071061466e-15,1.4592252412649252e-13,1.4593646949504418e-13,8407687.98946932
-3.429572469446344e-14,2.8895659861304535e-15,1.3815828528858575e-13,1.3813435070462467e-13,8408812.99905458
5.795543675792856e-15,-1.869385893540631e-15,1.258899921299121e-13,1.2588698057194515e-13,8409937.81343217
-1.6083183396312947e-14,2.9030663602650158e-15,1.268823945333727e-13,1.2686159195142426e-13,8411062.764100429
3.5307846798979807e-15,-1.2249184168491556e-14,1.2451387469091643e-13,1.2451080147711077e-13,8412187.702135302
-9.76952901956786e-15,1.1004320079025857e-15,1.4762712315862048e-13,1.4761560892229935e-13,8413312.728977062
1.380215829627907e-15,-1.4728161455848473e-15,1.6026614739622264e-13,1.6026165381155103e-13,8414437.575630302
-1.11318311604324e-15,-7.882270295005304e-15,1.2847845506132376e-13,1.2846555868254044e-13,8415562.530246919
-2.994878217141639e-15,5.244093062313205e-15,1.294686708767971e-13,1.2944763766322337e-13,8416687.507618966
5.519058504704085e-15,-3.052356560595942e-15,1.3154653605063424e-13,1.3157142140242256e-13,8417812.402932653
-5.681699899501201e-15,-6.621174144520268e-15,1.2387374400669036e-13,1.2388003487548054e-13,8418937.309212498
-1.0983658735991023e-14,-5.503993597551319e-15,1.1721694840576352e-13,1.1722625279463518e-13,8420062.24899536
-1.6607004395025785e-15,-1.975028416891087e-15,1.199989848283346e-13,1.2001766926628005e-13,8421187.215324663
-3.5019086091722447e-16,5.269610317157728e-15,1.1148379863301205e-13,1.1145638770384957e-13,8422312.24105966
1.0083861125760431e-15,-1.0538953935635749e-15,1.3627013551715625e-13,1.3627608838485747e-13,8423437.05246547
1.8666751186554e-14,-3.854234480581524e-15,1.2723183850791976e-13,1.2721349263705496e-13,8424562.03826812
-3.4483843783726094e-15,2.2862699875448118e-14,1.5547870430900438e-13,1.5545957591174916e-13,8425687.059873963
7.636342748054044e-15,9.223051543956586e-15,1.54617130753577e-13,1.5458070688538173e-13,8426812.055471165
1.7752502642036313e-15,-2.083238618561201e-15,1.4313410532507179e-13,1.431488051856086e-13,8427936.953500336
-2.1593610494917984e-14,-8.865758595029226e-15,1.3332204899235742e-13,1.3335031819866329e-13,8429061.916311355
-6.338847592105276e-15,1.3262397216999439e-14,1.2598991075155413e-13,1.2597634699887958e-13,8430186.775330557
1.9806676037578618e-14,-8.730681953285545e-15,1.0643186673884234e-13,1.0644362667804251e-13,8431311.689862778
-1.657277816156456e-14,1.6724075631592826e-15,1.2169182369540928e-13,1.2169553596629085e-13,8432436.66432571
8.569998186085341e-16,-4.522258894625102e-16,1.296586710380436e-13,1.296569256522715e-13,8433561.601717075
7.001606653164299e-15,1.9630465897427422e-14,1.0542304163957516e-13,1.0543252536110555e-13,8434686.499278516
-9.011332146371809e-15,1.1033928483355777e-14,1.0003721742599705e-13,1.000522489358176e-13,8435811.58144084
1.691444985181948e-14,1.1754810780021025e-14,1.3450987261121755e-13,1.3450716363066066e-13,8436936.42495072
4.613774143673928e-16,-1.4648763224839602e-15,1.2341280779784534e-13,1.2341272726392857e-13,8438061.321208011
-3.3486231593884827e-15,4.269162541689503e-15,1.0967876719703888e-13,1.096514213163229e-13,8439186.305530144
-5.77585498337208e-14,1.3561527778928675e-14,1.1809337663690673e-13,1.1809482459997746e-13,8440311.172731321
-3.3741147633647377e-16,-8.548495332888607e-15,1.1519006781242276e-13,1.151744635724739e-13,8441436.1113564
1.2956861248148661e-14,-1.512164040353405e-14,1.1865027425565287e-13,1.1864945667201955e-13,8442561.078207409
-5.062712606814348e-15,4.336067821754816e-15,1.1828772611538726e-13,1.1828009141631759e-13,8443686.090229888
1.4912226696753985e-14,1.2398292089116007e-14,1.2245276809111882e-13,1.2242288857269967e-13,8444810.983548343
-1.841326280940754e-15,-7.296408230676217e-15,1.1434184114877292e-13,1.1435523534078136e-13,8445935.905177295
9.087205702093735e-15,-1.6084323546282905e-14,1.1447451189027875e-13,1.1447548623643673e-13,8447060.851042194
1.642229582664486e-14,-6.476935713675285e-15,1.09047781392435e-13,1.0904784657961007e-13,8448185.86958455
1.3768669166945088e-14,-6.294120875627158e-15,1.0006413190768331e-13,1.0004872611874793e-13,8449310.833890857
-2.0751341415652747e-15,-1.9794753110884204e-14,9.931393849259135e-14,9.930281854234317e-14,8450435.638947612
-4.503187187819294e-15,-6.505769524101954e-15,1.1608770429072263e-13,1.1609203556243771e-13,8451560.614724472
-8.709107885902344e-15,-2.93077734439812e-15,1.0613802245260427e-13,1.0612865545134419e-13,8452685.551950827
1.357922598419093e-16,6.512811468391082e-15,1.1835982312052038e-13,1.1836465479686288e-13,8453810.469022691
2.4251929892747573e-15,9.628143317580025e-16,1.2649409079791244e-13,1.2650213820146795e-13,8454935.448886659
