Index,c_T_M,c_T_Q,c_T_X,c_T_X_1,c_T_X_2,c_T_Y,c_T_Y_1,c_T_Y_2,c_T_Z,c_T_Z_1,c_T_Z_2,c_T_u
67,5.385005300331884e-16,1.3184615784526547e-15,-8.237017670694753e-17,-4.88990857938603e-16,6.590459256214497e-17,2.7764366788158646e-16,2.803257503275151e-16,2.6522471871829005e-16,8.182294602204912e-17,-6.06138701700104e-17,2.669022355050636e-16,1.0805637827528537e-17
68,-7.587955328128871e-18,1.3184500123496409e-15,3.02581071954118e-17,-3.5974374474677483e-16,1.724628443614074e-16,2.7413472606977444e-16,5.453605238125368e-16,-9.818170425224342e-16,-1.526169006105125e-18,2.5691996424666717e-16,-3.373626419144236e-16,1.7417724997420987e-17
69,1.5155107210936193e-15,1.3184310138123887e-15,3.34030785039671e-16,1.897295422993476e-16,3.866454364043952e-16,-2.609317054065114e-16,-4.321437406379404e-16,5.318808980050623e-16,3.5097298394839905e-17,-2.657107269877932e-16,4.2597091711947764e-16,-7.299883758826338e-17
70,-6.463774186094741e-16,1.3184918943422096e-15,-1.391767237761391e-16,-1.9662385414996606e-17,-1.8275222135837465e-16,1.3180084991579663e-16,3.873198848540434e-16,-1.0514436800167102e-15,7.34969990743768e-17,2.4354485838201243e-17,1.373517521695279e-16,-9.396279145170294e-17
71,1.2853120586107471e-15,1.3185080789412794e-15,2.0699740121818466e-16,1.1768840727094114e-15,-1.466149685962308e-16,6.230364979550409e-17,7.851905795510748e-17,-1.2796438990980551e-17,1.5122143821492118e-16,4.600170798250841e-16,-2.500560397723544e-16,-2.34284157211474e-17
72,2.6275973681637876e-16,1.3185140568738155e-15,-7.250177729682988e-17,2.0487310452959862e-16,-1.7363588498685888e-16,-3.8696836835408797e-16,-5.654377797535731e-16,4.395231422228286e-16,8.566220371098556e-17,1.3940632995674025e-16,1.58226138180665e-17,-2.186849675383185e-17
73,1.9025895860668974e-15,1.3184475413168625e-15,9.408685000182475e-17,6.151629049223912e-16,-9.590369869659132e-17,1.1994225946427812e-16,2.457295706035688e-17,5.615816894986394e-16,-1.1111465405447615e-16,-2.0955955514818333e-16,1.6802723505256243e-17,5.1962917047972794e-17
74,5.588706225249313e-16,1.3183723818898914e-15,5.951424169437033e-18,6.31675029024249e-16,-2.2219974783245067e-16,2.3381849284671275e-16,3.6038340006331267e-16,-3.522795070103969e-16,8.172989416662434e-18,9.429365922517358e-17,-1.0373234699089944e-16,1.1628263202681958e-17
75,-2.477915596694848e-15,1.318531005418378e-15,1.40089240758907e-16,-5.118424386285885e-16,3.7781193085047e-16,-3.142515263011267e-16,-3.7526414335515106e-16,-3.1738467401839995e-17,-7.798054728341051e-17,-1.9339274513125807e-16,7.199448874770796e-17,1.5839736143706913e-17
76,-6.906539481119228e-16,1.318490682417681e-15,-2.494778800205846e-16,-4.294289143274935e-16,-1.8386425757242156e-16,2.755896080073874e-16,3.1175905888007693e-16,1.0809663664824962e-16,-2.585601914383585e-16,-2.6067618854967146e-16,-2.558105551999568e-16,-5.1783902173807107e-17
77,4.739975713963957e-16,1.3184467473487761e-15,-2.941983231391206e-16,-4.855591992036343e-16,-2.2442550586402515e-16,2.8869330313416465e-16,4.0375046212863827e-16,-2.441262983035309e-16,1.0392713672904718e-16,2.0291832247607758e-16,-2.4703615132892992e-17,4.6534466751781996e-17
78,-1.3824340637006022e-15,1.3184726448114928e-15,3.7323022570013753e-17,1.9344818662425203e-16,-1.9603144141392437e-17,-3.337429527702448e-17,-7.979441555243858e-17,1.8158058388888345e-16,-1.1141140977288353e-16,-1.4941716443644853e-16,-6.202698729973471e-17,2.696246710045128e-17
79,-2.5927050169559063e-16,1.3184246985757996e-15,-2.936592175991876e-16,5.536734613391515e-16,-6.025912545291301e-16,-2.103576323853923e-17,8.036849927832041e-17,-4.906107284889421e-16,4.9207727550501296e-17,-1.1548770035969952e-16,2.6321072130619235e-16,5.031671562536676e-17
80,-2.1522283508592846e-16,1.3185155682883964e-15,-9.84793007493772e-17,-1.0779391339201402e-15,2.5865929530491705e-16,-6.180742057378706e-17,1.6193238766027256e-17,-4.2300613427647556e-16,3.1408100600542747e-17,-2.3456522440246937e-16,3.77023478485165e-16,1.015499106647929e-16
81,-2.497728345415474e-16,1.3184300624798797e-15,-9.257265909017013e-17,5.778076365968149e-16,-3.3700763599288736e-16,-1.9494032532454002e-16,-3.1805046666771755e-16,3.7514437754555585e-16,-1.1341688633834002e-17,8.60890198731684e-17,-1.379463521507687e-16,2.639787738373173e-18
82,-1.1793073861173005e-16,1.3184704742122488e-15,-1.4935708789376326e-16,-4.365702795128565e-16,-4.4640707288072597e-17,-1.3076558641737453e-16,-1.504538102551475e-16,-3.958864671369921e-17,-3.908799790106201e-17,-2.7249320915863954e-16,2.6420605068987625e-16,-1.2317313710657957e-17
83,-3.9483841705946424e-16,1.3184156869676183e-15,-1.3164267211587763e-16,-6.537547089573681e-16,5.872557020737909e-17,3.017403329212728e-16,3.9771784783615496e-16,-1.4272947863614085e-16,4.16484575854147e-17,-3.850322964086347e-17,1.4579998683859414e-16,3.531657401260877e-17
