beta_3,beta_4,sigma_3,sigma_4,time
-6.041520683623853e-06,3.69736327303005e-06,1.4880434988413407e-06,1.4880462458030628e-06,4306044.799601558
5.8707405079271056e-06,-2.0428050625581732e-06,1.4500730751865983e-06,1.4500570203097378e-06,4308544.767117936
9.02105740930012e-07,7.67266171375807e-06,1.4532390026189887e-06,1.4531844234607612e-06,4311044.806945778
1.0478068539353443e-07,-5.591834921152953e-06,1.7533299931994755e-06,1.7533722281747942e-06,4313544.551234879
7.160096744903776e-07,-1.750916602897604e-06,1.559832025181174e-06,1.5597713196164715e-06,4316045.260417312
6.883873376498274e-06,-4.8407224451259945e-06,1.5454122907985744e-06,1.5453688136580774e-06,4318544.903579255
-5.868569051542953e-06,-2.8160018718947433e-06,1.6781377800975487e-06,1.6781359553938586e-06,4321045.106476736
-6.0898626778725125e-06,2.571836686159222e-06,1.6825579931846294e-06,1.6825831629163259e-06,4323544.943820482
-2.194055380361929e-06,-3.5670480828695267e-07,1.625216051695495e-06,1.6253544926767577e-06,4326044.959635043
6.549308359237136e-06,-4.94370135332484e-06,1.3445752173247734e-06,1.3445782180183783e-06,4328544.989661933
9.427612674016886e-07,-8.690852655588172e-06,1.5969320528186045e-06,1.5969404591938041e-06,4331044.907444548
-9.580465599898959e-06,2.451817857843472e-06,1.3344945865091154e-06,1.334518339408005e-06,4333544.96247601
4.6119591056530356e-06,4.2268071608600405e-06,1.8028334809704715e-06,1.8028011945347495e-06,4336044.994138616
4.6972938786802063e-07,-2.4207727657536293e-07,1.7071116420242446e-06,1.707092652655418e-06,4338545.852656328
-1.4242251558162155e-06,2.2081575391828055e-06,1.9625742591966522e-06,1.9622891574829043e-06,4341045.813083035
-1.4671805517503403e-08,5.240385641121102e-07,1.6527158397503783e-06,1.6528124392987235e-06,4343546.045741306
9.462227234817566e-07,-9.403414871410421e-07,1.6361936776177222e-06,1.636173986246629e-06,4346046.101384333
-4.981518723613029e-06,-1.4128921027099656e-06,1.5842427577491716e-06,1.5842031468351004e-06,4348546.183419992
-2.4036204749144793e-06,7.763787301798228e-06,1.4706415953804071e-06,1.4706176830154345e-06,4351046.05396681
4.846462898877001e-06,7.31779004685783e-06,1.7584572104572576e-06,1.7584837546632509e-06,4353546.003584539
5.122255292940297e-06,-7.845769458939341e-06,1.7359764406337099e-06,1.7358904987790063e-06,4356046.04786946
-5.345553637084774e-06,-7.904423375011377e-06,1.8054493596236531e-06,1.8053983009677143e-06,4358546.062058997
-4.047378828348516e-06,-5.582063112545066e-08,1.607320123674695e-06,1.6073503087137007e-06,4361046.057836061
8.317144102112115e-08,-1.93239839744417e-06,1.5456159327996322e-06,1.5454365515773662e-06,4363547.153562969
1.5824963644510658e-07,1.1917966240717376e-06,1.5456855285467357e-06,1.5455582158045748e-06,4366047.135620534
-3.0277400017982028e-06,-2.838062234412323e-06,1.4667475039034372e-06,1.4667457884948425e-06,4368547.089615435
1.5236896668492809e-06,2.1673670904260153e-06,1.4672526937202293e-06,1.4674556897363196e-06,4371047.1192336455
-1.7625007993426313e-06,3.0757004785542804e-06,1.6833195172322423e-06,1.6832644816299122e-06,4373547.145949422
1.4776762596106271e-06,1.074812579885689e-06,1.9737575477679577e-06,1.973700336702969e-06,4376047.136310475
-6.497874519040633e-07,1.3423004700845348e-06,1.6175199336894198e-06,1.6174477820409287e-06,4378547.1890035905
-3.3485298863325955e-06,1.4093599044849709e-06,1.702387531309661e-06,1.7023122278667076e-06,4381047.153075527
6.357713814294272e-07,-3.9025896982744623e-07,3.833642869756526e-06,3.833309534905229e-06,4383547.271013756
-2.113726193778808e-06,-8.895133157339218e-07,2.3521884149808123e-06,2.351892400722132e-06,4386047.60798076
-4.653363706031281e-06,-4.2170103845789606e-06,2.484979082589687e-06,2.4849467880165248e-06,4388547.2481555585
-5.864510452973984e-06,-4.67006870103686e-08,3.045496981209052e-06,3.0454181999998844e-06,4391047.187766077
-1.3980539738474546e-07,-1.5304942496914772e-06,1.8234029954504449e-06,1.823401971211919e-06,4393547.15630856
-2.2140834332417416e-06,1.289853205699507e-06,1.543586947628765e-06,1.5434845765321754e-06,4396047.196221896
4.375493687395959e-07,-2.4964721827549696e-06,1.781123370248797e-06,1.7812115005822382e-06,4398547.209625796
1.5426836086628502e-06,-8.620459663030315e-07,2.36157738159428e-06,2.3613560951002333e-06,4401047.15247498
-2.6688178165909868e-06,4.274367463241525e-07,1.7370767864627306e-06,1.7372439030879235e-06,4403547.396216052
7.64747686252675e-07,-5.917639701453191e-06,3.217650702850528e-06,3.217483897630529e-06,4406047.412459218
-2.3888029342894326e-06,-8.348413390875217e-07,2.2723620384839084e-06,2.272435299931682e-06,4408547.373159915
-2.16637669099353e-06,-4.088246209911177e-06,4.0731965127354095e-06,4.072932753912268e-06,4411047.378044508
2.0127702943116358e-06,5.324839546429442e-06,4.247787726666371e-06,4.247846437524448e-06,4413547.281202826
-1.4078060704952073e-06,2.2952383995618443e-06,1.5027295682373942e-06,1.5027209605500181e-06,4416047.421613765
-1.4016127689973652e-06,3.81409661742756e-06,1.7111975624203362e-06,1.7112037507088955e-06,4418547.265434875
-8.493636485825784e-08,-1.1286533511992859e-06,1.6652784377882942e-06,1.6653523053846905e-06,4421047.450742596
2.23141051394435e-06,-9.086756704715875e-07,2.0146987768820935e-06,2.0146432748584436e-06,4423547.3487650035
-1.6907981775317821e-06,-4.479420643362061e-06,1.6208056765077163e-06,1.6206536245613079e-06,4426047.3502968
1.426960293587768e-06,-1.8846946027312917e-06,1.949113021596281e-06,1.9491039756770066e-06,4428547.418265523
-4.62573486890355e-06,3.188127558402295e-06,1.5423551643553357e-06,1.542289838625525e-06,4431047.433703806
-1.3480562694638635e-06,8.310914811650136e-07,1.7365732706663012e-06,1.73641238367936e-06,4433547.514138086
3.153784933748487e-06,5.5751920388324e-06,1.4786854758261808e-06,1.4786035064420209e-06,4436047.398951691
3.2198591674525156e-07,-6.900718943230259e-07,2.7900952666793574e-06,2.7901576579019004e-06,4438547.542698301
3.973407244006164e-06,6.647258699447269e-07,2.2804653425473246e-06,2.2805594821762498e-06,4441047.346977585
1.2393836262693989e-06,-4.1678085804273615e-06,1.9212595850992972e-06,1.921249767133926e-06,4443547.570971795
-5.938162854023587e-06,-1.8435370456297114e-06,1.5368118102283803e-06,1.5368670980122446e-06,4446047.2762591345
8.286374419847076e-06,1.8522320901990076e-07,1.9628279579112242e-06,1.9627762228722593e-06,4448547.543934952
-1.1731618472381613e-06,-8.342175243588998e-06,1.529097268259757e-06,1.5290695364865424e-06,4451047.512364918
-4.247091703480882e-06,3.1230431884199173e-07,1.4576696651960574e-06,1.457742025495964e-06,4453547.357207946
-1.1708745643297022e-06,7.911635808918362e-08,1.5243071467414779e-06,1.5242258401071254e-06,4456047.573972434
-1.0653160509376733e-06,-2.3216659671023254e-06,1.5564960707434512e-06,1.5564138547856969e-06,4458547.622616338
-3.9268221001156144e-06,3.826805357813136e-06,1.4683966282344314e-06,1.4682705950583705e-06,4461047.480022744
3.504546945322666e-06,8.778797816245314e-07,1.7250293831862646e-06,1.7250993665450405e-06,4463547.587074631
-2.8125104879590202e-06,-7.697315952335181e-06,1.485554499764063e-06,1.4856102661152674e-06,4466047.589321679
-5.898592766033175e-06,2.5332441416349106e-06,1.5351592633113596e-06,1.5351603818839264e-06,4468547.556385055
3.580662134747103e-06,-6.416091484654425e-06,1.7596191516977868e-06,1.7596530222182015e-06,4471047.631002977
-2.6025486942449847e-06,-1.0312200377252115e-06,1.7718846752229585e-06,1.771848720671357e-06,4473547.610539518
2.9099255366409542e-06,-6.122912375652191e-06,1.5239734279705428e-06,1.5239812597406456e-06,4476047.563866963
4.303515830039076e-06,5.99167585973038e-06,1.97343353385986e-06,1.9733975527091432e-06,4478547.653265451
4.012774966724468e-06,-3.0409807516788392e-06,1.566687761983022e-06,1.5666516390823566e-06,4481047.606418726
-2.2091169845864894e-06,3.700626209266504e-06,1.67649072244337e-06,1.6764356838269084e-06,4483547.598136939
3.2773177148487122e-06,9.240326814529138e-07,2.1407986886330426e-06,2.1408897450535376e-06,4486047.586943089
-8.750005606621744e-07,2.0264442144748186e-06,1.693989457857054e-06,1.6939107122741436e-06,4488547.744280136
-4.5820912117455145e-06,-1.7319411136243986e-06,1.5824539116801373e-06,1.5824446931333102e-06,4491047.762072209
-1.344311542232678e-06,-3.09504959139468e-06,1.9380944348933225e-06,1.9380215404442177e-06,4493547.739006809
-5.963776710922917e-06,2.6733814393140275e-06,1.66344264142472e-06,1.6634188521096294e-06,4496047.720209736
3.765664196898718e-06,-3.6787756499489513e-07,1.9286204923442514e-06,1.92856194616064e-06,4498547.727836256
2.2308144097874153e-07,-3.399052945092201e-06,1.4866046233492722e-06,1.4865105113142208e-06,4501047.702048405
6.068283649470326e-07,1.8110088064216836e-06,1.5217902048068019e-06,1.521795025255337e-06,4503547.786470124
-5.816340905675893e-06,4.604182354455834e-07,1.528576251147334e-06,1.5286276977365714e-06,4506047.812213848
-3.8651199287190767e-07,8.526253447328499e-06,1.47244621781582e-06,1.4725490956240979e-06,4508547.734717979
7.5590351104177385e-06,-3.72566531911204e-06,1.5441615450806362e-06,1.5441312650192022e-06,4511047.777015424
-1.3212822549883953e-06,-8.181207169206905e-06,1.7194473069844258e-06,1.7194287481426836e-06,4513547.755206596
4.2622581525112975e-06,4.709668508192181e-06,1.6802247979791837e-06,1.6802311915202527e-06,4516047.815109803
8.335027957624618e-07,-1.29665105198277e-06,1.8320259115697718e-06,1.8319648954315534e-06,4518547.72362241
9.185368586410183e-07,-5.847766386741657e-06,1.59772174179782e-06,1.5976961530909956e-06,4521047.811117688
-4.589290405199718e-07,3.865030880799216e-06,1.3214045447160583e-06,1.321478659928863e-06,4523547.939814762
1.2282547361476563e-06,-1.7560161527648828e-06,1.5639458335589457e-06,1.5639092751588892e-06,4526047.880313362
-6.137821521944829e-06,-3.362309622312541e-06,1.923230421621706e-06,1.923220951893905e-06,4528547.905361344
-1.637219065819236e-06,6.639454613316322e-07,1.5746520366699455e-06,1.5747229136564153e-06,4531047.845460412
-4.573337227531883e-06,-4.5794515012428555e-07,1.918999429349531e-06,1.91903956250693e-06,4533548.087609983
5.836934181995784e-07,-4.3559924034583424e-07,1.628197646384118e-06,1.6282519654948564e-06,4536048.147368017
1.573051387465272e-06,-5.771973503586676e-06,1.240975538127825e-06,1.2409411678294435e-06,4538547.92401297
-9.136226715589602e-06,2.389738526347056e-06,1.3471263900187175e-06,1.3471622407051677e-06,4541047.92725916
6.494871185674015e-08,9.066833712601496e-06,1.5121137722579663e-06,1.5121461068254375e-06,4543547.937917281
1.9323304317802326e-06,2.586487494668873e-07,1.5264918919183106e-06,1.5264880530383468e-06,4546047.883309815
4.7032127959999055e-06,-5.7967040939303965e-06,1.4184491545983863e-06,1.4184248899459264e-06,4548547.991688515
3.206363816761022e-06,2.727318200843412e-06,1.3615277860360495e-06,1.3615825145245276e-06,4551048.0383065
-2.1492837894841444e-06,-4.74230363300544e-06,1.526021713419903e-06,1.5260022273660343e-06,4553548.043051044
-3.849922842898287e-06,4.5612848080293885e-06,1.3583016473935414e-06,1.3583569386912272e-06,4556047.987327522
2.546117767739741e-06,-3.80784565403965e-06,1.136702159887522e-06,1.136712074491566e-06,4558547.971894238
2.7082197456783647e-06,3.8700721675260896e-06,1.3887033494594333e-06,1.3886935185243955e-06,4561048.001623295
-5.477225706728205e-06,-7.092092256736296e-06,1.4299301324950197e-06,1.4299152331204313e-06,4563548.0336859925
-1.8765903584116181e-06,2.413847390574763e-06,1.670702505566055e-06,1.670671634689291e-06,4566048.043394979
5.2222977137518955e-06,-9.151833722073601e-07,2.0414641886133806e-06,2.0415153609804475e-06,4568547.868583602
-3.165834824581357e-06,-5.96227267430732e-06,1.5053794122722219e-06,1.5055596315310312e-06,4571048.031983819
5.027436821405285e-06,3.937434331871441e-07,1.7621648190409092e-06,1.762280078228262e-06,4573547.999800534
-1.833560974838016e-06,-2.713147922683982e-06,1.6678227231534084e-06,1.6679971471409642e-06,4576048.137945475
6.446652660401775e-06,2.563190844039505e-06,2.0788126514016297e-06,2.0787846273899127e-06,4578548.134879734
-4.836944122060446e-06,-3.4700065933111947e-06,1.4293268347962238e-06,1.4292728605958958e-06,4581048.026929682
-3.3564505507010125e-06,-5.60579098843063e-06,1.567153465056765e-06,1.5670883984779943e-06,4583548.385330656
-1.2197830480639689e-06,5.319573727485098e-06,1.3634806508202951e-06,1.3635019013686084e-06,4586048.108948006
3.6608245236662557e-07,-5.32128976857638e-06,2.601391211542256e-06,2.6014012887546405e-06,4588548.136739433
-6.426984757719956e-06,4.974323739670505e-06,1.294079115595589e-06,1.2940700515429256e-06,4591048.133633895
5.095211269123542e-06,-5.3687715904464954e-06,1.2353988453533298e-06,1.2354058211399804e-06,4593548.190245643
-7.999883924103592e-06,3.3352355137177336e-06,1.417806989308549e-06,1.417798233099574e-06,4596048.218243573
2.8286393394587594e-06,7.4721372446298884e-06,1.3458944943110509e-06,1.3458959214209165e-06,4598548.2216373505
8.380987206895263e-08,-3.934951741504588e-06,1.2908994327298881e-06,1.2909145381803037e-06,4601048.197649194
-6.29573060245131e-06,4.673514741355894e-06,1.5033213000422753e-06,1.5031935365113215e-06,4603550.772307828
1.3988099284160275e-06,8.117446775607811e-06,1.1350391225619885e-06,1.1350402501946704e-06,4606053.209742335
1.964050196834559e-06,-9.256795363065498e-06,1.459560147609846e-06,1.459557739403832e-06,4608553.255446792
4.407279392461289e-06,2.6265667725838456e-06,1.2485144817693675e-06,1.2484613057108863e-06,4611053.306480186
-4.158320579804266e-06,-7.664206233461347e-06,1.136945246443729e-06,1.1369867002040794e-06,4613553.29943249
-4.02993251119229e-06,7.382815115608817e-06,1.196169179297052e-06,1.196225147985989e-06,4616053.310867694
6.319683734637064e-06,1.0824235559487752e-06,1.202339349454078e-06,1.2023377022645054e-06,4618553.269880853
-4.524512918978866e-06,1.7350275866232896e-06,1.0292875206930075e-06,1.029264918126481e-06,4621053.311577858
4.718092405180022e-06,-1.8591056180288342e-06,1.5890543452918344e-06,1.5890804910074876e-06,4623553.319761194
1.5929165798930558e-06,-1.4273311665574822e-06,1.2789234269391497e-06,1.2789236955919823e-06,4626053.333371542
-9.129411020021482e-06,1.4433517330667887e-06,3.854417049155044e-06,3.854328395685433e-06,4628553.383197564
3.511295749984648e-06,-3.443630779992029e-06,5.848076119242046e-06,5.848147812346205e-06,4631053.348688503
-5.071184772026802e-06,4.6792301517239665e-06,1.326188147410392e-06,1.3261790517092004e-06,4633553.366501618
-2.7105012254173846e-06,6.116635731504083e-06,1.4662243704594975e-06,1.466227108797611e-06,4636053.4409007905
4.2987151230528175e-06,1.0139386543241896e-06,1.6366690879036591e-06,1.6365271598003098e-06,4638553.482583084
1.8210898376220099e-06,1.176996817080484e-07,1.3753004504219231e-06,1.3753873951955188e-06,4641053.349951842
8.471467139484983e-06,3.807950790641543e-06,1.3357271470507166e-06,1.3357273846206882e-06,4643553.350007857
3.908792433858306e-06,4.423909385911054e-06,1.2453387900701778e-06,1.245279645976922e-06,4646053.474431801
-5.410015638077101e-06,-3.2339114558795503e-06,1.4271658631172245e-06,1.4271347884869328e-06,4648553.407296032
7.5903162242234655e-06,4.917570553262371e-06,1.4052785000947983e-06,1.4052091485888605e-06,4651053.4791711215
-1.290618977843265e-06,-4.703704756779822e-06,1.5051456229351668e-06,1.505276430335946e-06,4653553.149026223
1.2497356217397728e-07,-7.99069950924427e-08,1.2545290535761927e-06,1.2545715237820354e-06,4656053.496439581
-2.518133686811379e-06,9.476532880972473e-07,1.498622959254823e-06,1.4985713003660821e-06,4658553.4605833925
3.190659321542015e-06,3.5177989319787645e-07,1.2731342284228081e-06,1.2731354724073842e-06,4661053.512633498
4.4125724722450517e-07,-2.016646188859067e-06,1.4770544008718137e-06,1.4768686644431922e-06,4663553.475448363
3.0299403399787935e-06,-2.0767941615262426e-06,1.3730939955439507e-06,1.3731214229042513e-06,4666053.599530785
-4.485933568293757e-06,-8.92878304360278e-06,1.5411852321954564e-06,1.5411520800446467e-06,4668553.521191203
-5.933765462537307e-07,-2.038727553172204e-06,1.172273410030384e-06,1.1722691111660628e-06,4671053.630406834
-9.643778198988474e-06,1.4522345007433405e-06,1.4607094601056655e-06,1.4607458587559432e-06,4673553.575404279
4.995481149562435e-06,5.263318056020812e-06,1.444810237825866e-06,1.4448327582686813e-06,4676053.614427983
5.321846143371064e-07,-5.533029933697538e-06,1.2551498051611717e-06,1.255113331744605e-06,4678553.598081671
-2.370586809148417e-06,6.061979493879712e-06,1.2849235656464104e-06,1.2849005188572625e-06,4681053.480905103
4.807541251173341e-06,3.761222651934969e-06,1.3341666467725269e-06,1.3341518227703384e-06,4683553.616360204
-2.189299706122457e-06,-4.256606432328318e-06,1.0814602197547849e-06,1.0814875468070584e-06,4686053.574809161
9.152612210079763e-07,-3.0009096779077125e-06,1.3508630691478517e-06,1.350911971334829e-06,4688553.641307922
-4.810384701435005e-07,5.767830518149505e-06,1.442260987152399e-06,1.4423082262990155e-06,4691053.589646046
-9.608955209486467e-07,7.262795534867945e-06,1.4093433540191535e-06,1.4093744176543783e-06,4693553.806501448
4.2295871110480976e-06,-1.7380074112262578e-06,1.4786270593870292e-06,1.4786589062784895e-06,4696053.6548637
-8.133756579761065e-06,-4.67684970615876e-06,1.3171151211716035e-06,1.3171288947246096e-06,4698553.68706511
-2.104842200489338e-07,7.666092815556668e-06,1.114189726669429e-06,1.1141761561805984e-06,4701053.690073134
2.402102493750095e-07,-1.9554010082280194e-06,1.4851543536848855e-06,1.4851609455898268e-06,4703553.673586192
-2.4268986834709164e-06,-3.384048113622671e-06,1.4285337063827634e-06,1.4285121658343664e-06,4706053.681132966
-1.9564627801337066e-06,-1.3116183447851821e-07,1.3200954604497136e-06,1.3200298697750111e-06,4708553.755245361
2.1562599577395656e-06,2.2050946038089373e-09,1.3516984958023188e-06,1.3517473142616352e-06,4711053.729558268
6.276716614736934e-07,-1.6228399808223818e-07,1.327441321958626e-06,1.327389739144804e-06,4713553.73153915
-6.037712542257096e-06,3.2921680040493147e-06,1.2862885000725321e-06,1.28635465903041e-06,4716053.766459668
-1.0755585523715424e-06,-7.718058248590475e-06,1.585443215495238e-06,1.5854165121315354e-06,4718553.853280379
-8.425074018144488e-06,2.823306568943663e-06,1.0625532816821754e-06,1.0625250863331342e-06,4721053.831458983
-1.8648324005581423e-06,5.5090119775004176e-06,1.3769755192098869e-06,1.377019288992678e-06,4723553.739168574
-5.783357806086777e-06,-3.9763991745707405e-06,1.622482577433324e-06,1.6225015422745448e-06,4726053.810415475
3.2919215285628e-06,7.473665756466565e-06,1.4628807476709136e-06,1.4629915033016394e-06,4728553.8454068145
4.4907152119682995e-06,-7.0354511829483355e-06,1.3273403138994378e-06,1.3272909726336955e-06,4731053.859290163
-6.549412472029708e-07,4.4011965869226984e-07,1.386772262887437e-06,1.3866914625186604e-06,4733553.814568824
-4.056646443978677e-06,8.192197120390884e-07,1.1545140869435051e-06,1.1545428416653296e-06,4736053.86010321
-3.398556488799393e-07,2.265175054527088e-06,1.5758970379467662e-06,1.5758758758227386e-06,4738553.862273495
-4.014216043165574e-06,3.078617659388033e-06,1.5312734372487896e-06,1.5312802959244173e-06,4741053.844108959
-4.688375393518778e-06,-7.2094467514592755e-06,1.3738326879956457e-06,1.373854629022768e-06,4743554.011232714
-8.914010936585149e-06,1.992736186391858e-06,1.3029226650625746e-06,1.3029513984740023e-06,4746053.896238793
1.4469171950062624e-06,-4.666567276771395e-06,1.3622875449724933e-06,1.3623677961592885e-06,4748553.900417702
5.509359248093012e-06,-6.9273091415897574e-06,1.17954375390643e-06,1.1795516517841415e-06,4751053.982040459
-4.462852534184855e-06,-5.062237184624951e-06,1.2006075199496197e-06,1.2006126125735963e-06,4753553.867881425
-5.075093296241824e-06,-3.876996809896579e-06,1.3549643466466038e-06,1.3549065284883747e-06,4756053.931613509
1.943722175403032e-06,-6.18002244875717e-06,1.165753585419675e-06,1.1657221646927555e-06,4758554.060628438
1.0290033506938745e-06,-3.1371087703910186e-06,1.5078181667543858e-06,1.5077370770567011e-06,4761053.963481083
5.363634297137217e-07,-8.50939444724775e-06,1.6279219221142675e-06,1.6279641912355348e-06,4763553.995248639
-3.296968843795092e-06,2.989856823480491e-06,1.350603637087113e-06,1.3505848320253564e-06,4766053.99151871
5.788652535839679e-07,-2.798169152479627e-06,1.458927000417077e-06,1.4589018881231558e-06,4768553.984753718
-2.515428473622663e-06,5.4325004623031856e-06,1.9304243502361784e-06,1.9307809813749444e-06,4771054.734576391
7.781808936694492e-06,2.111134560244409e-06,1.2551894011439878e-06,1.2551354339653907e-06,4773554.052188706
3.861528905209047e-07,-7.034239366576138e-06,1.5224468445289373e-06,1.5226162899027897e-06,4776054.015346214
7.195676549219035e-07,5.899115548509422e-06,1.3601142247005278e-06,1.3600495345629248e-06,4778553.991179914
-4.182946206944651e-06,-2.0454008945372404e-06,1.3267233007300193e-06,1.3267292343098556e-06,4781054.078641123
4.8161345206057635e-06,2.869986701020052e-06,1.446351433227631e-06,1.446356335133729e-06,4783554.111875928
-2.618219505452124e-06,-1.69910164091901e-06,1.5007291174717772e-06,1.50064843519226e-06,4786054.064774766
-2.304606321931175e-06,6.714028815703537e-07,1.2102354584412836e-06,1.2101577041729575e-06,4788553.591993205
9.961862517452082e-07,-6.042841006538282e-07,1.5636585746711468e-06,1.5634648219289822e-06,4791054.322298043
4.135430978511092e-07,1.5627170269691806e-06,1.4850598025738274e-06,1.4849843989111378e-06,4793554.342624147
5.669072786290798e-06,1.9462387823592592e-06,1.2241011657880953e-06,1.2241826069379948e-06,4796054.111852947
6.416235525387742e-06,9.410994225292416e-07,1.5019476454660813e-06,1.5018776811120299e-06,4798554.067346314
-1.5136311592634724e-06,2.41053370302512e-06,1.3879020609432395e-06,1.3878788565113113e-06,4801054.251920986
-2.3428220552138867e-06,1.6039090932417301e-06,1.2165773974075622e-06,1.2165984440202667e-06,4803554.213683298
1.240893042783138e-06,-7.026046296138271e-06,1.4505323184369507e-06,1.4505564977410126e-06,4806054.239015361
-2.6893336300314597e-06,-1.4236387044283192e-06,1.481082985244753e-06,1.481081953531807e-06,4808554.07185468
5.609558319747217e-07,2.672512259937393e-06,1.2681319018086964e-06,1.2680976743190055e-06,4811054.281371283
-2.5484152908909993e-06,8.04182375337371e-06,1.3211958351050244e-06,1.3212383302504667e-06,4813554.255956613
-1.609650756720259e-06,-5.5733484726069204e-06,1.62387726385352e-06,1.6238485957993867e-06,4816054.2939532
-6.21869436132616e-06,2.562327770474669e-06,1.4037278396130616e-06,1.40373543925587e-06,4818554.22314308
2.0236574069194437e-06,2.3137442991367965e-06,1.3746591907828127e-06,1.3746864340026231e-06,4821054.199187088
4.307270689227227e-06,-5.379813601629997e-06,1.5203304300673458e-06,1.5203202873269586e-06,4823554.22587613
-3.5555926381749734e-06,1.7865557461213607e-06,1.302006933897175e-06,1.3018183001001895e-06,4826054.280778566
3.2097548428594806e-06,4.235601055249902e-07,1.416868516643569e-06,1.4168274112893161e-06,4828554.308366943
1.8566951015487269e-07,-3.250174107171106e-06,1.406318414751025e-06,1.4063205038026996e-06,4831054.256099009
-3.4318499052049023e-06,-1.7446383159090698e-06,1.4202814395174184e-06,1.4203560863617285e-06,4833554.304780409
4.677689124766068e-06,3.301582337732635e-06,1.2615612217006048e-06,1.261464913407399e-06,4836054.286786692
-6.713034522139963e-06,-6.537030098033376e-06,1.376485559067912e-06,1.3763983954886002e-06,4838554.370212174
-9.0214847156556e-06,-2.637203671032635e-07,1.891036906059799e-06,1.8910001368543096e-06,4841054.3674208885
-4.5497377945750205e-06,5.3186934198194344e-06,1.3265067358586596e-06,1.32640995121583e-06,4843554.333276288
6.464400510332345e-06,-7.529251310923519e-07,1.3707219325214259e-06,1.3707349934336113e-06,4846054.328774118
1.6843433513992188e-07,2.1519813332325095e-06,1.3601610552997842e-06,1.3600480596448719e-06,4848554.44195461
-1.6744099358113552e-06,5.817088775443001e-06,1.4834444839048914e-06,1.4834549330358835e-06,4851054.284221107
-4.425000970425574e-06,8.892707695849573e-07,1.3245983665052837e-06,1.324605626035176e-06,4853554.38030804
3.4069808798736276e-06,-4.834433228861586e-06,1.7659334631618285e-06,1.765870103572156e-06,4856054.42221039
-8.577650911397281e-06,-1.7751382600920324e-07,1.3279271137015872e-06,1.3278679839238347e-06,4858554.438054275
-3.10312413414419e-06,7.5363063597834335e-06,1.2042304294859055e-06,1.2042196132363484e-06,4861054.425427075
6.7707735761646745e-06,-1.7251223506830395e-06,1.1582576440631549e-06,1.15827471211268e-06,4863554.456301925
-2.9867173580150994e-06,-1.943203939765662e-06,1.2435767714062162e-06,1.2435384633939043e-06,4866054.450418544
-4.684862513295928e-06,-4.815176455965332e-06,1.462945158982487e-06,1.4629806199784257e-06,4868554.500734409
-6.213630133820141e-06,5.700059065449767e-06,1.1891770987645564e-06,1.1892639042903558e-06,4871054.40512236
2.7353771451609016e-06,7.280891506706128e-06,1.2189386951585709e-06,1.2189891661942958e-06,4873554.519442966
1.1004039686753882e-06,-2.9849631313628435e-06,1.4845947512915818e-06,1.4846663620320266e-06,4876054.605939248
-3.5963090080062048e-06,-5.058729544740035e-06,1.2964268154322034e-06,1.2964107475778748e-06,4878554.527703931
-5.4123151323439895e-06,6.663910017854148e-06,1.2606299148923258e-06,1.26069454591917e-06,4881054.550461084
-1.3785530391790622e-06,-2.687142690701156e-07,1.3522833841573654e-06,1.3522484632829694e-06,4883554.554775869
8.095903555426183e-08,-8.763482629777261e-08,1.2721795376437254e-06,1.272196695445969e-06,4886054.636948421
-2.5624662624914293e-06,1.916549472978667e-06,1.3423833243204128e-06,1.3424114995421286e-06,4888554.534612811
2.8087354347620072e-06,-2.6040733821793016e-06,1.2631840543717473e-06,1.2632384984805158e-06,4891054.7357796235
-1.8829666590673356e-07,-7.71825989526089e-06,1.263515283991823e-06,1.2634824575555455e-06,4893554.589460494
-8.399924939046803e-06,3.231010251621514e-06,1.605021918587228e-06,1.6049814852661479e-06,4896054.615963548
4.234868777641868e-06,6.811149850929666e-06,1.1773676519362041e-06,1.1773923166257564e-06,4898554.645621637
5.458457680750563e-06,-4.641596552259677e-06,1.2725379498942788e-06,1.2724972027744576e-06,4901054.652912609
-4.258063027264833e-06,-7.219263787465858e-06,1.5827753488787203e-06,1.5827297919548933e-06,4903554.654009879
-8.5235946692432e-06,2.2995630772814726e-06,1.2585829439825046e-06,1.258553740364362e-06,4906054.666428941
2.317827409698687e-06,7.837266619592723e-06,1.1073548916221848e-06,1.1073331984749448e-06,4908554.686078114
6.045973620207913e-06,-5.443979651491904e-06,1.2124710982414872e-06,1.212452051295733e-06,4911054.7029655455
-4.546855364325397e-06,-1.793452091326714e-06,1.1482845936280586e-06,1.1484692464015137e-06,4913555.09973364
-4.466850857222982e-06,3.2786247221622953e-06,1.156868266168302e-06,1.156862194566394e-06,4916054.828912743
3.444099763490274e-06,7.899282889441778e-06,1.1115240051628546e-06,1.1114803890229914e-06,4918554.737238454
4.636356980407096e-06,-6.161391565029143e-06,1.2203566866897813e-06,1.2203643118258766e-06,4921054.775798851
-1.6405973321124717e-06,-6.5956346611313675e-06,1.5618442533377098e-06,1.5618464531728535e-06,4923554.482959526
8.267372567993804e-06,4.4698241224274476e-06,1.258231230105154e-06,1.2582129140267033e-06,4926054.777511682
4.6925559046066966e-06,-4.263079950690375e-06,1.490863150522278e-06,1.4908021744234722e-06,4928554.702781943
-4.337209532221064e-06,5.472195411314011e-06,4.5380530684985376e-06,4.537863769114938e-06,4931054.715413121
1.986061255487866e-07,-1.0715176464643882e-06,2.0260831806442142e-06,2.026245551770296e-06,4933554.789956451
